DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
211607850,05/17/2021 12:00:00 AM,05/16/2021 12:00:00 AM,0100,16,Foothill,1617,1,121,"RAPE, FORCIBLE",0527 0444 0516 0913 0500 1415,26,F,H,116,OTHER/OUTSIDE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,121,,,,9300    CONOVER                      ST,,34.2735,-118.3382
211811650,06/07/2021 12:00:00 AM,06/06/2021 12:00:00 AM,0400,18,Southeast,1822,1,121,"RAPE, FORCIBLE",0913 0527,23,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,100 W  97TH                         ST,,33.9483,-118.2745
211307011,03/09/2021 12:00:00 AM,03/08/2021 12:00:00 AM,1300,13,Newton,1375,1,122,"RAPE, ATTEMPTED",0334 0359 0448 0449 0531 0913,34,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,122,,,,5400    HOOPER                       AV,,33.9935,-118.2521
210710709,07/10/2021 12:00:00 AM,05/15/2021 12:00:00 AM,2100,07,Wilshire,0745,1,121,"RAPE, FORCIBLE",1300 0500 0940,41,F,W,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,9TH,ORANGE,34.0588,-118.3431
210308440,04/06/2021 12:00:00 AM,03/28/2021 12:00:00 AM,2000,03,Southwest,0334,1,121,"RAPE, FORCIBLE",0913 1251 1259 0503 0522 0532 0527,16,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,3000    12TH                         AV,,34.0261,-118.3317
210206956,03/15/2021 12:00:00 AM,03/12/2021 12:00:00 AM,1700,02,Rampart,0265,1,121,"RAPE, FORCIBLE",1251 1259 0510 0536 0448 0527 1206 1415 1822,15,F,A,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,998,,2000 W  7TH                          ST,,34.0559,-118.2756
210300729,04/29/2021 12:00:00 AM,01/20/2021 12:00:00 AM,1700,03,Southwest,0396,1,121,"RAPE, FORCIBLE",0913 0533 1402 1259 1251,15,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,,,800 W  MARTIN LUTHER KING JR        BL,,34.011,-118.288
211009297,06/22/2021 12:00:00 AM,06/16/2021 12:00:00 AM,1900,10,West Valley,1001,1,121,"RAPE, FORCIBLE",1309 0516 0448 1305 0508 0500 0519 0400,22,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,19000    VANOWEN                      ST,,34.2143,-118.5534
210708179,04/29/2021 12:00:00 AM,04/25/2021 12:00:00 AM,2300,07,Wilshire,0701,1,121,"RAPE, FORCIBLE",1206 0940 1823 1415 0527 1262 2034 0913 1817,30,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,MELROSE                      AV,CRESCENT HEIGHTS,34.0838,-118.3659
210100548,02/08/2021 12:00:00 AM,02/08/2021 12:00:00 AM,1110,01,Central,0157,1,121,"RAPE, FORCIBLE",0334 2004 2000 0913 1814 1415 2060 0408 0401 0527,62,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,998,,,6TH,TOWNE,34.0412,-118.2436
210505643,02/10/2021 12:00:00 AM,02/10/2021 12:00:00 AM,1030,05,Harbor,0522,1,121,"RAPE, FORCIBLE",1817 1013 0510 0913 0537 0515 0527,40,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,900 N  WILMINGTON                   BL,,33.7808,-118.2743
211410727,05/01/2021 12:00:00 AM,04/30/2021 12:00:00 AM,1340,14,Pacific,1484,1,121,"RAPE, FORCIBLE",1218 1817 2060 1268 0913 0400 0500,39,F,W,158,TRANSIENT ENCAMPMENT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,7000 W  MANCHESTER                   AV,,33.9597,-118.4164
211108818,05/21/2021 12:00:00 AM,05/15/2021 12:00:00 AM,1200,11,Northeast,1107,1,121,"RAPE, FORCIBLE",0500 0527 1259 0913 0537 0400 0536,17,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,6600 N  FIGUEROA                     ST,,34.1278,-118.1929
210205728,02/13/2021 12:00:00 AM,02/13/2021 12:00:00 AM,1830,02,Rampart,0248,1,121,"RAPE, FORCIBLE",0913 0400 0527 0515 0512 1817 0507,23,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,300    LOMA                         DR,,34.0595,-118.266
211810757,05/20/2021 12:00:00 AM,05/19/2021 12:00:00 AM,0640,18,Southeast,1837,1,121,"RAPE, FORCIBLE",0913 1258 1402 1415 0510 0522 0532 0537 0527 0536,13,F,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,998,,103RD                        ST,GRANDEE,33.9432,-118.2435
211407395,02/28/2021 12:00:00 AM,02/28/2021 12:00:00 AM,2000,14,Pacific,1435,1,122,"RAPE, ATTEMPTED",2000 1814 0400 0448 0419 0913,26,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,122,,,,11900    VENICE                       BL,,34.0039,-118.4334
211505452,02/08/2021 12:00:00 AM,02/05/2021 12:00:00 AM,1300,15,N Hollywood,1586,1,122,"RAPE, ATTEMPTED",0529 0528 0532 0448 0429 0212 1822 0400 0910,40,F,W,912,MTA - RED LINE - UNIVERSAL CITY/STUDIO CITY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,122,,,,LANKERSHIM,UNIVERSAL CI                 DR,34.1425,-118.3643
210707829,04/19/2021 12:00:00 AM,04/18/2021 12:00:00 AM,0001,07,Wilshire,0701,1,121,"RAPE, FORCIBLE",1415 1822 1259,16,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,500 N  CRESCENT HEIGHTS             BL,,34.0801,-118.3659
211506653,03/10/2021 12:00:00 AM,03/09/2021 12:00:00 AM,1600,15,N Hollywood,1548,1,121,"RAPE, FORCIBLE",1218 0302 0449 0504 0516 0527 0910 1309 1822 1402,44,F,H,913,MTA - RED LINE - NORTH HOLLYWOOD,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,5300    LANKERSHIM                   BL,,34.167,-118.3759
211211643,05/05/2021 12:00:00 AM,05/01/2021 12:00:00 AM,0300,12,77th Street,1263,1,121,"RAPE, FORCIBLE",0913 1820 2034 1300 0527 0537 0500 1262 2021,58,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,1700 W  80TH                         ST,,33.9664,-118.3068
210300753,05/11/2021 12:00:00 AM,05/11/2021 12:00:00 AM,1700,03,Southwest,0355,1,121,"RAPE, FORCIBLE",1822 1251 1259 0527 0448 1409 1415 0432,14,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,1700 W  36TH                         ST,,34.0228,-118.309
211906513,03/12/2021 12:00:00 AM,03/03/2021 12:00:00 AM,2359,19,Mission,1913,1,121,"RAPE, FORCIBLE",1813 0527 2000 1241 0913,27,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,14800    POLK                         ST,,34.3089,-118.4613
210608839,04/23/2021 12:00:00 AM,04/22/2021 12:00:00 AM,2200,06,Hollywood,0645,1,122,"RAPE, ATTEMPTED",0418 0913 0443 1817 0400,30,F,W,122,"VEHICLE, PASSENGER/TRUCK",511,VERBAL THREAT,IC,Invest Cont,122,910,,,7000 W  SUNSET                       BL,,34.098,-118.342
210100519,01/18/2021 12:00:00 AM,01/18/2021 12:00:00 AM,0400,01,Central,0142,1,121,"RAPE, FORCIBLE",0527 1415 0532 0516 1814 0913 0500 0448 1402,23,F,B,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,400 S  FIGUEROA                     ST,,34.0533,-118.2561
210608328,04/12/2021 12:00:00 AM,04/12/2021 12:00:00 AM,2040,06,Hollywood,0629,1,121,"RAPE, FORCIBLE",0400 0500 0522 0527 2033 1218 1822,39,F,W,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,2700    CANYON                       DR,,34.1195,-118.3163
210408575,05/12/2021 12:00:00 AM,05/11/2021 12:00:00 AM,2100,04,Hollenbeck,0443,1,122,"RAPE, ATTEMPTED",0537 0416 0500 1822 1218,48,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,122,,,,MARENGO,STATE,34.0578,-118.2102
211213468,06/06/2021 12:00:00 AM,06/04/2021 12:00:00 AM,2200,12,77th Street,1243,1,121,"RAPE, FORCIBLE",1402 0913 1820 0400 0515 0519 0527,44,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,1900 W  65TH                         PL,,33.9798,-118.3134
210108542,04/07/2021 12:00:00 AM,03/18/2021 12:00:00 AM,1900,01,Central,0182,1,121,"RAPE, FORCIBLE",0500 0400 0913 0527 0416,24,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,700 W  OLYMPIC                      BL,,34.0444,-118.2628
212000763,05/27/2021 12:00:00 AM,05/13/2021 12:00:00 AM,0001,20,Olympic,2071,1,121,"RAPE, FORCIBLE",0913 1251 1259 1801 0527 0526 0536 0533 1402,16,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,998,,3000 W  15TH                         ST,,34.0453,-118.309
210305855,02/08/2021 12:00:00 AM,02/07/2021 12:00:00 AM,2225,03,Southwest,0314,1,121,"RAPE, FORCIBLE",0913 0418 0334 0302 0342 0507 1305 1415 1419 0519,34,F,H,122,"VEHICLE, PASSENGER/TRUCK",102,HAND GUN,AA,Adult Arrest,121,910,,,2300 W  25TH                         ST,,34.0338,-118.3189
211211806,05/07/2021 12:00:00 AM,05/07/2021 12:00:00 AM,2300,12,77th Street,1258,1,121,"RAPE, FORCIBLE",0913 0416 0448 0408 0526 0527,18,F,H,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,MAIN,74TH                         ST,33.9727,-118.2739
210410405,07/07/2021 12:00:00 AM,07/06/2021 12:00:00 AM,2300,04,Hollenbeck,0423,1,121,"RAPE, FORCIBLE",1402 1415 0913 1814 2000 0500 0527,35,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,1900    DALY                         ST,,34.066,-118.2155
212100628,04/17/2021 12:00:00 AM,04/17/2021 12:00:00 AM,0200,21,Topanga,2177,1,121,"RAPE, FORCIBLE",0913 1402 0510 0527 0400 1913 0413 0516 0537,18,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,VENTURA,OXNARD,34.174,-118.5888
210609163,04/30/2021 12:00:00 AM,04/28/2021 12:00:00 AM,0800,06,Hollywood,0631,1,121,"RAPE, FORCIBLE",0527 0500 1822 1017 1000 0342 0432,25,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,2100    SUNSET                       PA,,34.0986,-118.388
210113052,07/06/2021 12:00:00 AM,07/05/2021 12:00:00 AM,1520,01,Central,0164,1,121,"RAPE, FORCIBLE",0515 1822 0526 0527 1415 0908 0500 1402,18,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,600 S  SPRING                       ST,,34.0445,-118.2523
210107675,03/19/2021 12:00:00 AM,01/16/2021 12:00:00 AM,2300,01,Central,0182,1,121,"RAPE, FORCIBLE",0913 0507 0516 1814 0532 0527,18,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,1200 S  GRAND                        AV,,34.0397,-118.2637
211100678,04/10/2021 12:00:00 AM,04/10/2021 12:00:00 AM,1550,11,Northeast,1129,1,121,"RAPE, FORCIBLE",0913 0400 0416 1402 0527 0500 1817 1206,18,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,900    ADELANTE                     AV,,34.1218,-118.1708
212111290,07/12/2021 12:00:00 AM,07/08/2021 12:00:00 AM,2250,21,Topanga,2175,1,122,"RAPE, ATTEMPTED",1402,28,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,122,998,,,22000    BURBANK                      BL,,34.172,-118.6059
210210105,05/31/2021 12:00:00 AM,05/31/2021 12:00:00 AM,0100,02,Rampart,0203,1,121,"RAPE, FORCIBLE",2000 1813 2034 0532 1415 0913 1206 2002,52,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,998,,,4200    NORMAL                       AV,,34.0866,-118.2869
211809136,04/16/2021 12:00:00 AM,02/20/2021 12:00:00 AM,1700,18,Southeast,1806,1,122,"RAPE, ATTEMPTED",0522 0551 0558 1251 1258 0550 0913 0503 0529 0400,13,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,122,812,,,900 E  90TH                         ST,,33.9547,-118.2586
211213395,06/04/2021 12:00:00 AM,06/01/2021 12:00:00 AM,0800,12,77th Street,1256,1,121,"RAPE, FORCIBLE",1415 1258 2004 0527 1309 1822 0510 0526 0516 0503,12,F,H,121,YARD (RESIDENTIAL/BUSINESS),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,121,812,,,900 W  73RD                         ST,,33.9736,-118.289
211413493,06/17/2021 12:00:00 AM,06/17/2021 12:00:00 AM,1640,14,Pacific,1438,1,121,"RAPE, FORCIBLE",1258 0913 0558 1606 0361 1817 2004 1415 1402,9,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,998,,10800    TABOR                        ST,,34.0218,-118.4131
210311102,06/02/2021 12:00:00 AM,05/29/2021 12:00:00 AM,0430,03,Southwest,0312,1,121,"RAPE, FORCIBLE",1822 0527 0532 0537 1409 1415 0400,22,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,2900 S  ORANGE                       DR,,34.0262,-118.3558
210311596,06/13/2021 12:00:00 AM,06/12/2021 12:00:00 AM,1800,03,Southwest,0332,1,121,"RAPE, FORCIBLE",0913 0522 0334 1218 0443 0527 1817 0432 2033,46,F,B,501,SINGLE FAMILY DWELLING,106,UNKNOWN FIREARM,IC,Invest Cont,121,,,,2800    WEST                         BL,,34.0294,-118.3417
210808430,04/21/2021 12:00:00 AM,03/01/2021 12:00:00 AM,2300,08,West LA,0829,1,121,"RAPE, FORCIBLE",1206 1822 1259 1415 0500,16,F,A,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,,,10400    WILSHIRE                     BL,,34.0666,-118.4297
212107862,04/18/2021 12:00:00 AM,04/17/2021 12:00:00 AM,2130,21,Topanga,2103,1,121,"RAPE, FORCIBLE",2002 1206 0527 1822,24,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,ROSCOE,FALLBROOK,34.2194,-118.6235
212006889,03/19/2021 12:00:00 AM,03/09/2021 12:00:00 AM,1200,20,Olympic,2056,1,121,"RAPE, FORCIBLE",2000 0416 0446 0527 0417 1821 1241 0913,37,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,1200 S  VERMONT                      AV,,34.0509,-118.2937
210508500,04/28/2021 12:00:00 AM,04/03/2021 12:00:00 AM,2300,05,Harbor,0525,1,121,"RAPE, FORCIBLE",1814 0913 2033 0400 0527,42,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,500 N  WILMINGTON                   BL,,33.775,-118.2738
210509369,05/21/2021 12:00:00 AM,04/30/2021 12:00:00 AM,0001,05,Harbor,0518,1,121,"RAPE, FORCIBLE",0500 1259 2033 0400 1822,15,F,H,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,UNKNOWN,UNKNOWN,33.798,-118.2604
210708389,05/05/2021 12:00:00 AM,05/05/2021 12:00:00 AM,0110,07,Wilshire,0777,1,121,"RAPE, FORCIBLE",2000 0500 1814 0913,24,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,1700    CRENSHAW                     BL,,34.0429,-118.3329
211214035,06/13/2021 12:00:00 AM,05/23/2021 12:00:00 AM,1500,12,77th Street,1241,1,121,"RAPE, FORCIBLE",0400 0522 1261 0551 0520,18,F,B,707,GARAGE/CARPORT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,121,,,,6500 S  VICTORIA                     AV,,33.9781,-118.3323
211908261,05/02/2021 12:00:00 AM,04/23/2021 12:00:00 AM,2300,19,Mission,1924,1,121,"RAPE, FORCIBLE",1206 1822 0342 0527 1218,22,F,H,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,12200    SAN FERNANDO                 RD,,34.2918,-118.4506
212007379,03/28/2021 12:00:00 AM,03/28/2021 12:00:00 AM,0600,20,Olympic,2049,1,121,"RAPE, FORCIBLE",1218 1206 0342 1822 0344 0527 0515 0202,49,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,WESTMORELAND                 AV,JAMES M WOOD,34.0559,-118.2891
211807834,03/18/2021 12:00:00 AM,03/18/2021 12:00:00 AM,0330,18,Southeast,1822,1,121,"RAPE, FORCIBLE",1251 1409 1415 1259 1822 0527 0418 1305 1402,16,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,100 E  94TH                         ST,,33.951,-118.2739
210704398,01/12/2021 12:00:00 AM,01/12/2021 12:00:00 AM,1030,07,Wilshire,0719,1,121,"RAPE, FORCIBLE",1823 0527 0913 1409 1415 1817 2004 1218,29,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,600 N  ROSSMORE                     AV,,34.0817,-118.3272
211910757,07/09/2021 12:00:00 AM,07/08/2021 12:00:00 AM,1300,19,Mission,1985,1,121,"RAPE, FORCIBLE",0913 0527 2033 2000 1813 1402,23,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,8500    TOBIAS                       AV,,34.2248,-118.4517
210310057,05/08/2021 12:00:00 AM,05/08/2021 12:00:00 AM,1530,03,Southwest,0363,1,121,"RAPE, FORCIBLE",2000 1814 0913 1415 1409 0515 0527 0540 0541 0519,37,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,4000    WEST                         BL,,34.0107,-118.3467
210312369,06/29/2021 12:00:00 AM,06/29/2021 12:00:00 AM,1200,03,Southwest,0301,1,121,"RAPE, FORCIBLE",2000 1813 0913 1821 1241 1415 2004 1218 1309 0500,46,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,5600 W  ADAMS                        BL,,34.0334,-118.3639
210607403,03/23/2021 12:00:00 AM,03/22/2021 12:00:00 AM,0800,06,Hollywood,0663,1,121,"RAPE, FORCIBLE",1402 1300 1309 0526 1822 1310 0527 1262 1206 1823,18,F,B,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,1200 N  SYCAMORE                     AV,,34.0926,-118.3428
211208376,03/10/2021 12:00:00 AM,03/09/2021 12:00:00 AM,2100,12,77th Street,1267,1,121,"RAPE, FORCIBLE",1402 1814 2000 0913 0527,33,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,700 W  85TH                         ST,,33.9611,-118.2839
211213411,06/04/2021 12:00:00 AM,06/03/2021 12:00:00 AM,0100,12,77th Street,1258,1,121,"RAPE, FORCIBLE",0443 0370 0448 0449 1822 1309 1305 0527 0409 0429,19,F,B,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,121,,,,MAIN                         ST,77TH                         ST,33.9698,-118.2739
211008620,05/31/2021 12:00:00 AM,04/09/2021 12:00:00 AM,2100,10,West Valley,1008,1,121,"RAPE, FORCIBLE",0527 0537 0913 0400 0500,54,F,W,707,GARAGE/CARPORT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,16400    GILMORE                      ST,,34.1875,-118.4918
210312041,06/22/2021 12:00:00 AM,06/18/2021 12:00:00 AM,1700,03,Southwest,0361,1,121,"RAPE, FORCIBLE",0500 0527 0913 1202 1241 1415 1821 2000 2004 2034,64,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,3900    URSULA                       AV,,34.0158,-118.3524
210109402,04/25/2021 12:00:00 AM,04/25/2021 12:00:00 AM,0330,01,Central,0157,1,121,"RAPE, FORCIBLE",1218 2004 1402 1415 0417 0913 0527 1219 2060 1262,31,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,5TH,CROCKER,34.0435,-118.2427
211400537,01/16/2021 12:00:00 AM,01/15/2021 12:00:00 AM,2330,14,Pacific,1488,1,121,"RAPE, FORCIBLE",1822 0512 0514 0537 0500,26,F,W,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,9700    AIRPORT                      BL,,33.9479,-118.386
212108452,04/29/2021 12:00:00 AM,02/10/2021 12:00:00 AM,0001,21,Topanga,2158,1,121,"RAPE, FORCIBLE",0913 0527 0409 2000 0501 1814,32,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,6300    DE SOTO                      AV,,34.1847,-118.5886
212000650,03/20/2021 12:00:00 AM,03/20/2021 12:00:00 AM,0400,20,Olympic,2071,1,121,"RAPE, FORCIBLE",1206 0913 0537 0515 0512 0526 0432 0342 0516 1415,23,F,H,233,TATTOO PARLOR*,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,3100 W  PICO                         BL,,34.0472,-118.3093
210100524,01/22/2021 12:00:00 AM,01/22/2021 12:00:00 AM,1130,01,Central,0145,1,121,"RAPE, FORCIBLE",2004 1218 0913 0515 1814 0361 0532 0527 1415,42,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,998,,,100 E  5TH                          ST,,34.0471,-118.2474
211810158,05/09/2021 12:00:00 AM,05/08/2021 12:00:00 AM,2300,18,Southeast,1841,1,121,"RAPE, FORCIBLE",1409 1251 1415 1206 1822 0515,23,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,800 W  IMPERIAL                     HY,,33.9367,-118.2871
212006746,03/04/2021 12:00:00 AM,02/27/2021 12:00:00 AM,1200,20,Olympic,2039,1,121,"RAPE, FORCIBLE",2000 1814 0527 1309 1259 0913,13,F,H,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,,,2800    LEEWARD                      AV,,34.0587,-118.2862
211005261,02/08/2021 12:00:00 AM,02/08/2021 12:00:00 AM,2200,10,West Valley,1094,1,121,"RAPE, FORCIBLE",1823 0500 0913 1206 2001 0503 0506 0515 0510 1402,19,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,998,,,3900    ALONZO                       AV,,34.1418,-118.5261
